nom du fichier;temps_debut;temps_fin;frequence_mediane;tadarida_taxon;tadarida_probabilite;tadarida_taxon_autre;observateur_taxon;observateur_probabilite;validateur_taxon;validateur_probabilite
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230835_000;0.1;0.3;10.0;Tetvir;0.02;Tadten, Pipkuh, Nyclei, Yposp, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Rhasp, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, piaf, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myogla, Myocap, Myobec, Myoalc, Mussp, Minsch, Mimasp, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, Antsp, amph;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230839_000;0.2;5.0;153.0;noise;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230839_000;0.2;4.9;77.0;Pippip;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230844_000;0.0;0.9;153.0;noise;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230844_000;0.0;0.6;53.0;Pippip;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230845_000;0.4;4.8;22.0;noise;0.68;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230845_000;0.1;4.9;51.0;Pippip;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230845_000;0.4;5.0;154.0;Tetvir;0.02;Rusnit, Yposp, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Roeroe, Rhihip, Rhifer, Rhieur, Rhasp, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, Pipkuh, piaf, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myogla, Myocap, Myobec, Myoalc, Mussp, Minsch, Mimasp, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, Antsp, amph;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230845_000;0.3;4.2;14.0;Tadten;0.05;amph;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230850_000;0.3;4.7;24.0;noise;0.78;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230850_000;0.0;4.8;48.0;Pippip;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230850_000;0.0;5.0;154.0;Rusnit;0.04;Tetvir;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230850_000;2.1;4.0;12.0;Tadten;0.08;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230855_000;0.0;0.9;153.0;noise;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230855_000;0.0;0.3;50.0;Pippip;0.9;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230856_000;0.0;2.1;154.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230856_000;0.1;0.3;13.0;Nyclei;0.08;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230858_000;0.1;2.4;153.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230900_000;0.0;5.0;153.0;noise;0.86;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230900_000;1.2;4.5;13.0;Tadten;0.06;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230905_000;0.1;2.7;153.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230905_000;0.7;0.9;14.0;Tetvir;0.02;Tadten, Pipkuh, Yposp, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Rhasp, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, piaf, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myogla, Myocap, Myobec, Myoalc, Mussp, Minsch, Mimasp, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, Antsp, amph;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230913_000;0.4;4.6;153.0;noise;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230913_000;0.3;1.7;12.0;Tetvir;0.02;Pippip, Yposp, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Rhasp, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, Pipkuh, piaf, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myogla, Myocap, Myobec, Myoalc, Mussp, Minsch, Mimasp, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, Antsp, amph;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230917_000;0.0;5.0;153.0;noise;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230917_000;0.3;4.1;14.0;Tadten;0.03;Tetvir, Pipkuh, Phogri, Phanan;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230922_000;0.0;1.0;153.0;noise;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230925_000;0.3;5.0;153.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230925_000;0.3;5.0;14.0;Tadten;0.06;Phanan;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230930_000;0.0;5.0;153.0;noise;0.83;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230930_000;0.9;4.8;14.0;Phanan;0.04;Tetvir, Tadten, Pippip, Phogri;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230930_000;3.1;4.8;12.0;Tadten;0.04;Tetvir, Pipkuh, piaf, Nyclei;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230935_000;0.0;1.7;153.0;noise;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230935_000;0.7;1.3;48.0;Pippip;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230936_000;0.0;2.0;153.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230936_000;0.4;0.5;15.0;piaf;0.05;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230940_000;0.4;5.0;153.0;noise;0.8;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230940_000;1.8;4.3;50.0;Pippip;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230940_000;0.3;4.5;13.0;Tadten;0.08;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230945_000;0.0;1.3;153.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230945_000;0.0;0.2;48.0;Pippip;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230948_000;0.3;3.6;153.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230948_000;3.5;3.6;48.0;Pippip;0.74;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230948_000;0.4;1.6;14.0;Tadten;0.03;Tetvir, Pipkuh, piaf, Phogri;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230952_000;0.0;2.0;154.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230952_000;0.3;1.8;47.0;Pippip;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230956_000;0.1;5.0;153.0;noise;0.86;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230956_000;1.4;4.7;50.0;Pippip;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_230956_000;0.3;4.7;11.0;Tetvir;0.02;Tadten, Pipkuh, piaf, Yposp, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Rhasp, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myogla, Myocap, Myobec, Myoalc, Mussp, Minsch, Mimasp, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, Antsp, amph;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231001_000;0.1;3.2;153.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231001_000;1.2;1.4;10.0;piaf;0.07;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231007_000;0.0;5.0;154.0;noise;0.77;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231007_000;0.0;5.0;46.0;Pippip;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231007_000;2.8;2.9;154.0;Rusnit;0.04;Tetvir, Pipkuh;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231007_000;0.3;4.2;14.0;Tadten;0.42;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231012_000;0.0;5.0;154.0;noise;0.77;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231012_000;1.4;4.6;51.0;Pippip;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231012_000;0.0;4.4;13.0;Phogri;0.04;Tetvir, Tadten, Pipkuh, piaf;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231017_000;0.0;5.0;154.0;noise;0.81;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231017_000;2.4;3.9;14.0;Phogri;0.04;Tetvir, Pippip;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231022_000;0.0;0.8;154.0;noise;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231024_000;0.4;4.8;153.0;noise;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231024_000;0.3;0.5;11.0;Tetvir;0.02;Tadten, Pipkuh, piaf, Yposp, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Rhasp, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myogla, Myocap, Myobec, Myoalc, Mussp, Minsch, Mimasp, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, Antsp, amph;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231029_000;0.0;0.2;154.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231030_000;0.3;3.6;14.0;Tetvir;0.02;Phogri, Yposp, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Rhasp, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myogla, Myocap, Myobec, Myoalc, Mussp, Minsch, Mimasp, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, Antsp, amph;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231030_000;0.4;5.0;153.0;noise;0.62;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231030_000;1.7;1.9;11.0;Tetvir;0.02;Tadten, Pipkuh, Yposp, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Rhasp, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myogla, Myocap, Myobec, Myoalc, Mussp, Minsch, Mimasp, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, Antsp, amph;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231035_000;0.0;0.2;153.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231040_000;0.3;2.1;153.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231042_000;0.4;2.4;153.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231042_000;0.4;0.5;14.0;Phogri;0.07;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231042_000;0.3;0.5;11.0;piaf;0.04;Tetvir;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231052_000;0.3;2.1;153.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231052_000;0.4;0.5;14.0;Phanan;0.03;Tetvir, Pippip, Phogri;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231052_000;0.3;0.5;10.0;piaf;0.05;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231055_000;0.1;3.2;19.0;noise;0.86;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231055_000;2.0;2.2;10.0;Nyclei;0.14;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231055_000;0.4;2.2;14.0;Phogri;0.03;Phanan, Tetvir, Pippip;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231055_000;0.4;4.0;154.0;Rhihip;0.07;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231100_000;0.3;5.0;153.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231100_000;0.3;3.7;14.0;Tadten;0.05;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231105_000;0.0;5.0;153.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231105_000;0.2;0.3;14.0;Phogri;0.04;Tetvir, Tadten, Pipkuh;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231110_000;0.0;2.7;153.0;noise;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231117_000;0.0;4.9;77.0;noise;0.69;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231117_000;0.3;5.0;153.0;Rusnit;0.05;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231117_000;0.3;4.4;14.0;Phogri;0.03;Tetvir, Tadten, piaf, Phanan;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231122_000;0.0;2.7;153.0;noise;0.89;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231122_000;0.7;0.9;11.0;Tadten;0.04;Pipkuh, Nyclei;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231126_000;0.4;4.1;14.0;noise;0.77;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231126_000;0.1;5.0;154.0;Rhihip;0.27;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231131_000;0.0;2.1;153.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231131_000;0.0;0.2;14.0;Tetvir;0.02;Pipkuh, Nyclei, Yposp, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Rhasp, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, piaf, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myogla, Myocap, Myobec, Myoalc, Mussp, Minsch, Mimasp, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, Antsp, amph;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231205_000;0.3;2.1;153.0;noise;0.93;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231205_000;0.4;0.5;14.0;Phogri;0.06;Tetvir;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231211_000;0.4;5.0;153.0;noise;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231211_000;0.0;5.0;100.0;Pippip;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231216_000;0.0;2.0;154.0;noise;0.88;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231216_000;0.0;1.9;52.0;Pippip;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231221_000;0.3;2.0;154.0;noise;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231259_000;0.4;3.9;153.0;noise;0.89;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231259_000;0.3;0.5;11.0;Nyclei;0.11;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231259_000;2.0;2.2;13.0;Phogri;0.1;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231303_000;0.0;2.2;153.0;noise;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231303_000;0.1;0.3;11.0;piaf;0.11;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231309_000;0.1;4.9;153.0;noise;0.87;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231309_000;0.3;4.7;12.0;Tadten;0.03;Tetvir, Pippip, Pipkuh, piaf, Phogri, Phanan, Nyclei;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231314_000;0.0;3.4;153.0;noise;0.96;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231314_000;1.4;1.5;13.0;piaf;0.03;Tetvir, Phogri;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231321_000;0.3;5.0;153.0;noise;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231321_000;0.3;4.5;12.0;Tadten;0.04;Tetvir, Pipkuh, piaf, Phogri;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231326_000;0.0;1.4;154.0;noise;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231334_000;0.3;4.9;18.0;Tetvir;0.04;Pippip, Phogri;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231334_000;0.4;5.0;154.0;noise;0.41;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231334_000;0.3;5.0;11.0;Pippip;0.02;Phogri, Yposp, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Rhasp, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myogla, Myocap, Myobec, Myoalc, Mussp, Minsch, Mimasp, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, Antsp, amph;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231339_000;0.0;5.0;153.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231339_000;0.0;3.8;12.0;Tadten;0.03;Tetvir, Pipkuh, piaf;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231344_000;0.0;0.7;154.0;noise;0.95;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231347_000;0.4;3.4;153.0;noise;0.91;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231347_000;0.3;1.5;14.0;Tadten;0.03;Tetvir, Pipkuh, Phogri, Phanan, Nyclei;"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231414_000;0.1;5.0;34.0;Eptser;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231414_000;0.0;4.9;153.0;noise;0.94;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231414_000;0.0;5.0;93.0;Pippip;0.9;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231419_000;0.0;5.0;154.0;noise;0.92;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231419_000;0.1;4.6;29.0;Nyclei;0.99;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231419_000;0.0;3.7;52.0;Pippip;0.88;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231424_000;0.0;2.2;154.0;noise;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231424_000;0.2;0.3;25.0;Nyclei;0.98;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231457_000;0.4;5.0;154.0;noise;0.97;"""";"""";"""";"""";""""
Car640380-2026-Pass2-Z1-PaRecPR1925492_20260422_231457_000;0.0;5.0;52.0;Pippip;0.98;"""";"""";"""";"""";""""
